filename,directory,x1,y1,x2,y2,confidence,class
photo_128@08-12-2021_14-30-09.jpg,lobelia,420.7165,0.0,841.51935,1260.9036,0.49370736,surfboard
photo_1324@01-09-2022_17-47-27.jpg,lobelia,194.67859,361.16077,765.4571,1224.9093,0.30411154,book
photo_132@09-12-2021_21-55-08.jpg,lobelia,104.5448,87.73503,242.52863,344.01358,0.38945013,book
photo_1361@06-09-2022_11-37-36.jpg,lobelia,574.2991,178.6236,1073.4252,790.51495,0.26647088,vase
photo_1363@06-09-2022_12-05-46.jpg,lobelia,398.1513,87.500244,860.24115,1271.856,0.5813541,tie
photo_1364@06-09-2022_12-05-46.jpg,lobelia,191.8169,45.386795,413.38992,600.1395,0.6823638,bottle
photo_1365@06-09-2022_12-05-47.jpg,lobelia,320.39587,52.476646,680.6349,964.67725,0.5019139,remote
photo_1369@06-09-2022_12-08-09.jpg,lobelia,415.88602,62.25067,870.56116,1197.4502,0.3867205,toilet
photo_137@11-12-2021_16-42-57.jpg,lobelia,288.517,20.591187,958.4341,1225.8754,0.33283958,stop sign
photo_1380@09-09-2022_10-41-44.jpg,lobelia,259.65613,0.0,446.894,694.33136,0.34664497,bottle
photo_1381@09-09-2022_10-41-44.jpg,lobelia,134.14412,6.7800045,367.27762,460.92664,0.33673277,bottle
photo_1381@09-09-2022_10-41-44.jpg,lobelia,130.68118,1.4612436,365.45398,461.73154,0.25966522,parking meter
photo_1383@09-09-2022_10-43-33.jpg,lobelia,191.59894,18.569088,310.66672,484.79163,0.5508092,tie
photo_1383@09-09-2022_10-43-33.jpg,lobelia,191.1703,14.773035,309.8675,486.72787,0.51814824,bottle
photo_1384@09-09-2022_10-43-33.jpg,lobelia,194.257,24.070478,312.9544,494.47223,0.36920258,bottle
photo_1385@09-09-2022_10-43-34.jpg,lobelia,179.64731,9.624577,325.36325,493.30475,0.459923,tie
photo_139@11-12-2021_18-05-19.jpg,lobelia,695.1115,282.09277,915.82794,1152.6522,0.32578078,book
photo_141@14-12-2021_22-41-15.jpg,lobelia,171.3154,313.37225,1063.7181,1113.6489,0.25482687,cup
photo_144@14-12-2021_23-00-32.jpg,lobelia,152.48425,34.434177,327.36862,478.92932,0.6610026,bottle
photo_1465@17-09-2022_11-57-52.jpg,lobelia,609.77014,602.05927,712.28424,739.8283,0.5115901,vase
photo_1465@17-09-2022_11-57-52.jpg,lobelia,129.35988,111.447525,470.48242,946.4733,0.43371946,bottle
photo_1467@17-09-2022_11-59-29.jpg,lobelia,150.09476,0.0,306.68393,448.47925,0.27892923,bottle
photo_1472@17-09-2022_18-43-19.jpg,lobelia,259.65613,0.0,446.894,694.33136,0.34664497,bottle
photo_147@14-12-2021_23-01-55.jpg,lobelia,155.05753,38.65526,334.36618,485.6864,0.57983434,bottle
photo_1481@19-09-2022_10-10-18.jpg,lobelia,55.622875,242.037,187.63782,538.8715,0.5637849,bottle
photo_1482@19-09-2022_10-10-52.jpg,lobelia,127.68614,177.61366,217.61523,461.19214,0.50783217,bottle
photo_1482@19-09-2022_10-10-52.jpg,lobelia,213.30135,185.17236,341.11545,482.0357,0.31761056,bottle
photo_148@14-12-2021_23-02-21.jpg,lobelia,173.82906,39.72262,370.14862,549.3609,0.6559691,tie
photo_1493@20-09-2022_08-28-47.jpg,lobelia,557.0809,464.27094,884.23834,1245.4807,0.5136359,bottle
photo_1493@20-09-2022_08-28-47.jpg,lobelia,337.07367,574.1833,564.904,1181.7175,0.4214092,bottle
photo_1493@20-09-2022_08-28-47.jpg,lobelia,332.61252,488.39642,562.2904,1161.6025,0.3311856,tie
photo_1500@20-09-2022_12-02-49.jpg,lobelia,70.55785,43.869198,399.9788,531.31006,0.5369654,bus
photo_1514@22-09-2022_15-17-11.jpg,lobelia,67.05066,106.716576,567.0458,356.94894,0.5759273,book
photo_1514@22-09-2022_15-17-11.jpg,lobelia,624.41766,212.12755,822.7832,1081.5051,0.5039347,book
photo_1515@22-09-2022_15-18-28.jpg,lobelia,106.14175,203.75447,232.49292,474.95255,0.565504,bottle
photo_1516@22-09-2022_15-19-18.jpg,lobelia,172.51529,278.94202,370.5136,734.19867,0.632982,bottle
photo_1517@22-09-2022_15-21-34.jpg,lobelia,69.60728,171.69792,191.38742,545.7993,0.48245,bottle
photo_1526@27-09-2022_16-14-08.jpg,lobelia,172.8806,49.726368,322.40652,471.25446,0.5542375,bottle
photo_1528@28-09-2022_16-20-26.jpg,lobelia,338.18124,8.71637,943.2272,1227.396,0.5485726,bottle
photo_1529@28-09-2022_16-21-55.jpg,lobelia,150.86118,84.27789,343.6297,443.0712,0.39170545,vase
photo_1537@03-10-2022_19-35-19.jpg,lobelia,686.75397,162.40707,891.4913,557.3438,0.53626555,person
photo_1538@04-10-2022_09-25-15.jpg,lobelia,197.22453,0.0,808.7167,999.81555,0.28423783,stop sign
photo_1541@04-10-2022_11-51-50.jpg,lobelia,39.29601,38.785076,211.55208,473.91138,0.5589371,bottle
photo_1543@04-10-2022_11-52-57.jpg,lobelia,424.6184,242.41687,811.84375,1197.1759,0.36374712,book
photo_1544@04-10-2022_11-56-06.jpg,lobelia,574.2991,178.6236,1073.4252,790.51495,0.26647088,vase
photo_1546@04-10-2022_11-57-29.jpg,lobelia,97.720764,23.642159,329.10544,293.88364,0.35397556,suitcase
photo_154@17-12-2021_16-07-34.jpg,lobelia,107.92585,0.3629303,294.77057,381.3378,0.26887885,bottle
photo_1551@04-10-2022_12-06-44.jpg,lobelia,19.987692,7.1553826,204.76672,435.3317,0.3169492,bottle
photo_156@17-12-2021_16-10-56.jpg,lobelia,350.2355,75.01225,474.47314,492.7075,0.40017727,bottle
photo_1570@06-10-2022_15-30-50.jpg,lobelia,464.33575,16.076529,724.3075,860.0,0.58548564,bottle
photo_1571@06-10-2022_15-41-02.jpg,lobelia,264.53592,240.65594,609.71216,1272.1128,0.43777838,bottle
photo_1572@06-10-2022_15-41-44.jpg,lobelia,310.68994,538.5776,618.127,1207.731,0.82537776,bottle
photo_1573@06-10-2022_15-42-10.jpg,lobelia,270.88678,220.49731,624.5191,1280.0,0.47428352,bottle
photo_1574@06-10-2022_15-42-31.jpg,lobelia,343.16595,633.5897,642.3614,1270.1519,0.47475877,bottle
photo_1577@06-10-2022_15-52-37.jpg,lobelia,205.1095,521.9303,520.91296,1231.3569,0.59881735,bottle
photo_157@18-12-2021_17-06-21.jpg,lobelia,345.1112,761.8379,536.9552,914.25775,0.3092963,donut
photo_1594@08-10-2022_15-32-05.jpg,lobelia,216.12155,128.47363,631.7788,1191.7079,0.43396458,bottle
photo_1608@09-10-2022_12-42-32.jpg,lobelia,97.49347,108.013916,770.2531,759.56586,0.70390755,clock
photo_1626@09-10-2022_15-00-51.jpg,lobelia,811.177,575.1067,986.75586,920.2991,0.30380106,cup
photo_1628@09-10-2022_19-17-23.jpg,lobelia,164.63783,87.915085,308.17932,448.4476,0.32059702,book
photo_1630@09-10-2022_19-19-54.jpg,lobelia,319.12756,646.5346,641.8766,1042.3203,0.717705,stop sign
photo_1631@09-10-2022_19-20-41.jpg,lobelia,245.72491,260.81497,338.509,379.5777,0.54970443,stop sign
photo_163@18-12-2021_17-14-16.jpg,lobelia,99.90845,184.48024,438.37158,447.47424,0.33947203,train
photo_1645@12-10-2022_16-16-42.jpg,lobelia,150.23894,23.066973,398.56567,532.9616,0.46982858,bottle
photo_1645@12-10-2022_16-16-42.jpg,lobelia,175.92087,371.51614,246.78001,464.82877,0.4681968,cat
photo_164@18-12-2021_17-15-18.jpg,lobelia,692.617,102.38794,1104.5925,1211.058,0.35361603,bottle
photo_1686@14-10-2022_15-24-56.jpg,lobelia,44.939987,1.7449036,225.2244,348.59164,0.26258153,bottle
photo_1687@14-10-2022_15-32-28.jpg,lobelia,304.5298,106.27538,526.62,527.3582,0.69358176,bottle
photo_1688@14-10-2022_15-43-57.jpg,lobelia,672.0474,425.0739,1001.1429,1108.7769,0.25338405,bottle
photo_1697@14-10-2022_17-07-15.jpg,lobelia,99.375336,28.692314,221.13385,260.22974,0.36575946,bottle
photo_169@18-12-2021_17-30-51.jpg,lobelia,167.4228,12.895441,339.94565,487.48682,0.2632511,tie
photo_1707@14-10-2022_17-34-42.jpg,lobelia,343.41245,15.320873,641.0459,972.1262,0.28037718,bottle
photo_1708@14-10-2022_17-34-42.jpg,lobelia,87.54749,14.853306,200.33443,391.40503,0.6998461,bottle
photo_1708@14-10-2022_17-34-42.jpg,lobelia,87.505775,7.139702,200.69716,388.6586,0.43995333,cell phone
photo_173@20-12-2021_16-53-41.jpg,lobelia,157.2051,89.99951,296.95508,438.6984,0.26274428,cell phone
photo_1754@22-10-2022_12-04-28.jpg,lobelia,369.8765,48.3497,555.7825,477.73672,0.89192414,bottle
photo_1754@22-10-2022_12-04-28.jpg,lobelia,218.01118,2.5370574,398.9405,474.43323,0.28691646,bottle
photo_1755@22-10-2022_12-10-12.jpg,lobelia,141.80553,85.56198,277.92517,473.75183,0.53628623,toothbrush
photo_179@20-12-2021_17-46-25.jpg,lobelia,361.93802,7.0285034,449.32172,433.0995,0.36058408,refrigerator
photo_1822@26-10-2022_18-06-04.jpg,lobelia,502.52258,254.34314,781.1008,1069.9963,0.6082134,book
photo_1823@26-10-2022_18-09-13.jpg,lobelia,142.21559,101.3137,277.8305,560.5727,0.30651033,bottle
photo_1823@26-10-2022_18-09-13.jpg,lobelia,150.21303,187.49242,274.29175,541.97986,0.25211424,book
photo_1828@26-10-2022_18-17-44.jpg,lobelia,102.0619,58.28958,298.7622,799.6308,0.6250392,bottle
photo_1828@26-10-2022_18-17-44.jpg,lobelia,100.381714,50.259342,299.98972,805.9685,0.46716666,refrigerator
photo_182@20-12-2021_17-48-36.jpg,lobelia,316.32037,246.87494,545.1877,444.67334,0.62767345,cup
photo_1831@27-10-2022_09-55-01.jpg,lobelia,280.82486,1.5345001,390.7823,400.0,0.40394828,remote
photo_1848@30-10-2022_14-02-12.jpg,lobelia,427.9099,19.243774,868.6531,1214.0739,0.41683042,bottle
photo_1848@30-10-2022_14-02-12.jpg,lobelia,421.0492,44.531433,868.85803,1257.794,0.29952127,vase
photo_1849@30-10-2022_14-04-03.jpg,lobelia,467.4691,37.69702,857.75854,1243.3109,0.55907303,tie
photo_184@20-12-2021_17-50-18.jpg,lobelia,142.53503,52.458862,329.86084,432.179,0.68663913,bottle
photo_184@20-12-2021_17-50-18.jpg,lobelia,319.4921,74.46355,466.91556,422.0194,0.3123741,bottle
photo_184@20-12-2021_17-50-18.jpg,lobelia,315.76007,59.78737,467.66425,428.93707,0.3099024,book
photo_1850@30-10-2022_14-04-03.jpg,lobelia,219.77834,70.141754,370.09595,517.16144,0.5448834,bottle
photo_1852@30-10-2022_14-06-04.jpg,lobelia,101.60244,192.63806,244.3816,458.27942,0.29496875,cell phone
photo_1852@30-10-2022_14-06-04.jpg,lobelia,266.09998,25.769068,397.56097,456.31247,0.2819993,toothbrush
photo_1853@30-10-2022_17-34-45.jpg,lobelia,235.76653,62.115047,490.11905,508.1006,0.2761985,cell phone
photo_1854@30-10-2022_17-36-16.jpg,lobelia,273.5441,312.89597,332.62595,386.41086,0.4136097,apple
photo_1855@30-10-2022_17-36-54.jpg,lobelia,273.08102,312.9148,333.20013,385.4503,0.40038905,apple
photo_1858@01-11-2022_13-08-12.jpg,lobelia,98.57561,209.93398,174.39775,295.66544,0.52007645,cup
photo_1862@02-11-2022_13-38-56.jpg,lobelia,129.68858,127.43604,298.44458,502.46555,0.5922456,bottle
photo_1865@02-11-2022_13-38-56.jpg,lobelia,194.13684,10.554394,524.48474,709.496,0.29373133,parking meter
photo_1868@02-11-2022_13-40-02.jpg,lobelia,327.60388,11.319566,581.11017,885.23676,0.25347883,bottle
photo_1869@02-11-2022_13-40-02.jpg,lobelia,352.47934,134.90836,550.03357,788.98846,0.68397915,bottle
photo_186@20-12-2021_17-52-54.jpg,lobelia,355.32047,105.9871,494.88028,610.92816,0.50119454,bottle
photo_1872@02-11-2022_15-34-10.jpg,lobelia,343.92792,61.729736,939.06366,1251.6782,0.3338713,parking meter
photo_1884@05-11-2022_14-36-11.jpg,lobelia,71.85612,246.93913,146.89622,306.18942,0.7471781,cup
photo_1886@09-11-2022_16-29-12.jpg,lobelia,398.20807,14.322449,789.0153,1279.553,0.27562013,book
photo_1899@10-11-2022_18-02-13.jpg,lobelia,324.26077,36.29875,673.643,702.0412,0.50705445,book
photo_18@17-11-2021_18-23-10.jpg,lobelia,100.409355,27.10492,221.08884,261.35315,0.280742,parking meter
photo_1900@10-11-2022_18-02-27.jpg,lobelia,70.91764,129.393,182.32324,233.09212,0.29123473,bird
photo_1901@11-11-2022_14-24-06.jpg,lobelia,388.80557,565.94324,801.45184,1072.5437,0.8515906,person
photo_1902@11-11-2022_14-26-27.jpg,lobelia,185.43478,203.0253,345.74838,390.93704,0.65406895,person
photo_1903@11-11-2022_14-28-09.jpg,lobelia,345.65778,236.08807,498.59406,412.0689,0.7297687,person
photo_1904@11-11-2022_14-28-09.jpg,lobelia,356.66855,212.28998,502.18552,392.26746,0.75198114,person
photo_1905@11-11-2022_14-28-56.jpg,lobelia,75.18877,82.64427,179.18198,253.67871,0.40183118,person
photo_1905@11-11-2022_14-28-56.jpg,lobelia,262.50946,140.35136,359.44016,253.36935,0.39608002,teddy bear
photo_1935@12-11-2022_17-03-12.jpg,lobelia,144.03194,0.0,292.99786,415.9801,0.28554875,tie
photo_1939@12-11-2022_17-06-44.jpg,lobelia,327.60388,11.319566,581.11017,885.23676,0.25347883,bottle
photo_1941@12-11-2022_17-06-44.jpg,lobelia,352.47934,134.90836,550.03357,788.98846,0.68397915,bottle
photo_1945@12-11-2022_17-07-32.jpg,lobelia,129.68858,127.43604,298.44458,502.46555,0.5922456,bottle
photo_1949@12-11-2022_17-07-32.jpg,lobelia,194.13684,10.554394,524.48474,709.496,0.29373133,parking meter
photo_1950@12-11-2022_17-07-32.jpg,lobelia,188.08002,25.78757,461.3631,589.80524,0.4629156,refrigerator
photo_1951@12-11-2022_17-07-32.jpg,lobelia,103.480774,112.3016,323.23413,579.0414,0.43065685,parking meter
photo_1965@16-11-2022_15-42-34.jpg,lobelia,291.93433,275.88657,698.9,1095.0773,0.49705434,cup
photo_1966@16-11-2022_17-03-27.jpg,lobelia,358.19055,760.8697,648.48706,1074.7871,0.3942753,cup
photo_1970@16-11-2022_18-19-17.jpg,lobelia,811.23456,573.5618,986.78754,920.9672,0.29089972,cup
photo_1971@17-11-2022_16-42-50.jpg,lobelia,17.3042,154.82568,804.1104,1106.5756,0.28065872,book
photo_1973@17-11-2022_17-39-30.jpg,lobelia,522.554,0.19167094,675.4561,87.02509,0.4575701,person
photo_1973@17-11-2022_17-39-30.jpg,lobelia,174.53224,8.123017,242.22943,101.00752,0.44694012,bottle
photo_1973@17-11-2022_17-39-30.jpg,lobelia,18.779737,37.577747,1024.4655,952.6335,0.40078998,cake
photo_1973@17-11-2022_17-39-30.jpg,lobelia,356.8137,1.8064169,443.01416,91.52235,0.3734224,person
photo_1981@23-11-2022_14-00-45.jpg,lobelia,382.24774,80.82822,842.8118,1086.6208,0.25035053,bottle
photo_1@03-11-2021_23-43-56.jpg,lobelia,18.59977,203.5371,356.72083,734.2042,0.31829184,cup
photo_2007@25-11-2022_16-51-52.jpg,lobelia,354.6022,480.30994,452.33984,555.5825,0.6422643,bowl
photo_2007@25-11-2022_16-51-52.jpg,lobelia,403.4454,460.88052,483.73877,512.6348,0.33138138,spoon
photo_2008@26-11-2022_17-34-55.jpg,lobelia,215.82452,127.87567,631.85333,1192.123,0.42244646,bottle
photo_203@21-12-2021_17-07-55.jpg,lobelia,695.1115,282.09277,915.82794,1152.6522,0.32578078,book
photo_2044@30-11-2022_17-46-52.jpg,lobelia,285.90942,62.736633,396.8154,466.94717,0.30765063,bottle
photo_2056@01-12-2022_14-33-46.jpg,lobelia,812.72687,688.50116,970.8383,890.8809,0.5164719,stop sign
photo_2056@01-12-2022_14-33-46.jpg,lobelia,540.4597,668.7685,818.0875,945.1622,0.26558766,stop sign
photo_2059@02-12-2022_11-08-13.jpg,lobelia,458.36707,127.0571,680.8709,745.1055,0.53818715,bottle
photo_2059@02-12-2022_11-08-13.jpg,lobelia,178.95439,232.1892,373.27145,723.11676,0.29266,bottle
photo_2082@03-12-2022_17-47-33.jpg,lobelia,237.09605,583.18713,735.6552,965.81433,0.6699943,bowl
photo_2083@03-12-2022_17-49-07.jpg,lobelia,119.47837,0.19530058,377.84845,383.7243,0.33189315,parking meter
photo_2084@03-12-2022_17-49-32.jpg,lobelia,99.85052,0.0,376.5386,387.4781,0.27753204,parking meter
photo_2086@06-12-2022_17-13-29.jpg,lobelia,522.6525,0.20905486,675.4686,87.01475,0.4595816,person
photo_2086@06-12-2022_17-13-29.jpg,lobelia,174.52884,8.150765,242.22392,100.99716,0.44603902,bottle
photo_2086@06-12-2022_17-13-29.jpg,lobelia,18.356236,37.342594,1025.5599,952.6764,0.40167782,cake
photo_2086@06-12-2022_17-13-29.jpg,lobelia,356.8127,1.800895,443.04242,91.52048,0.37562758,person
photo_2098@08-12-2022_11-37-51.jpg,lobelia,178.402,185.28409,298.8061,452.51868,0.26728585,bottle
photo_2101@08-12-2022_11-41-25.jpg,lobelia,158.11673,25.49014,337.20676,480.89227,0.25837588,bottle
photo_2102@08-12-2022_11-44-36.jpg,lobelia,303.06512,13.937664,708.464,992.5418,0.3193751,bottle
photo_2103@08-12-2022_12-05-08.jpg,lobelia,511.38055,378.67636,777.0975,1210.1302,0.54376143,book
photo_2127@13-12-2022_12-02-28.jpg,lobelia,774.5643,744.8954,916.90814,1070.6609,0.60284907,bird
photo_2127@13-12-2022_12-02-28.jpg,lobelia,341.23056,381.214,946.73474,1248.838,0.27386537,book
photo_2128@13-12-2022_12-02-35.jpg,lobelia,494.25522,654.7602,673.48755,850.8807,0.46371776,apple
photo_2130@14-12-2022_18-20-02.jpg,lobelia,487.80374,683.05457,920.00256,1171.1223,0.86118287,person
photo_2132@17-12-2022_10-49-46.jpg,lobelia,573.3373,178.53044,1074.0872,790.9349,0.2749858,vase
photo_2134@17-12-2022_17-57-35.jpg,lobelia,354.58093,479.7668,452.31808,555.3673,0.6313197,bowl
photo_2134@17-12-2022_17-57-35.jpg,lobelia,403.6186,461.01434,483.64023,512.5553,0.31769574,spoon
photo_2137@17-12-2022_18-38-42.jpg,lobelia,710.91205,568.3004,1095.033,904.71436,0.36279953,cell phone
photo_2138@18-12-2022_14-04-36.jpg,lobelia,43.622772,88.24087,594.2532,1153.2172,0.33222005,bottle
photo_2143@18-12-2022_16-35-28.jpg,lobelia,392.97983,658.595,579.52997,1190.8248,0.671147,vase
photo_2144@18-12-2022_16-35-58.jpg,lobelia,407.86554,25.843933,901.78705,1276.8843,0.33131352,vase
photo_214@23-12-2021_20-05-01.jpg,lobelia,724.6368,641.6338,1235.932,1111.7798,0.3378437,toilet
photo_2167@26-12-2022_13-19-48.jpg,lobelia,169.37679,358.56415,246.14243,689.575,0.776757,person
photo_2168@26-12-2022_13-20-48.jpg,lobelia,564.1194,1014.7865,665.39246,1105.7997,0.5747083,frisbee
photo_2168@26-12-2022_13-20-48.jpg,lobelia,4.0797954,326.129,265.2745,1191.0885,0.46528843,person
photo_2189@28-12-2022_14-17-13.jpg,lobelia,263.55362,315.10336,333.81,362.80252,0.45876786,bird
photo_2192@13-03-2024_14-39-44.jpg,lobelia,139.02754,43.332863,408.59012,780.1059,0.45942238,bottle
photo_2193@13-03-2024_14-39-44.jpg,lobelia,545.19586,465.37637,788.5333,848.1859,0.5313696,person
photo_2194@13-03-2024_14-39-45.jpg,lobelia,339.20132,316.73013,556.51794,684.0875,0.9133369,person
photo_2195@13-03-2024_14-39-45.jpg,lobelia,363.97675,637.52167,554.2016,710.47797,0.35740876,banana
photo_2195@13-03-2024_14-39-45.jpg,lobelia,237.62668,34.45594,570.88025,730.6627,0.25216812,bottle
photo_2196@13-03-2024_14-39-45.jpg,lobelia,48.53604,39.266994,387.84888,640.82104,0.34956723,parking meter
photo_2198@13-03-2024_14-39-45.jpg,lobelia,359.471,490.58667,743.1878,995.85974,0.91707385,person
photo_2199@13-03-2024_14-39-45.jpg,lobelia,297.68552,289.59988,510.31262,586.2482,0.90472615,person
photo_2200@13-03-2024_14-39-45.jpg,lobelia,175.52548,0.0,552.08844,706.5052,0.44366676,bottle
photo_2201@13-03-2024_14-39-45.jpg,lobelia,312.70657,260.6931,471.22507,501.96805,0.48721397,person
photo_2202@13-03-2024_14-39-45.jpg,lobelia,259.32486,148.60474,302.02817,285.5674,0.5526805,bottle
photo_2202@13-03-2024_14-39-45.jpg,lobelia,80.27226,126.51733,119.112175,291.6444,0.46442395,suitcase
photo_2202@13-03-2024_14-39-45.jpg,lobelia,229.00003,134.09604,273.02795,298.3079,0.42103413,bottle
photo_2202@13-03-2024_14-39-45.jpg,lobelia,27.690586,165.03294,61.410835,280.393,0.40329698,toilet
photo_2202@13-03-2024_14-39-45.jpg,lobelia,287.532,156.55461,335.30722,282.30087,0.38443008,bottle
photo_2202@13-03-2024_14-39-45.jpg,lobelia,25.681492,165.69403,58.93327,279.01508,0.31241098,suitcase
photo_2202@13-03-2024_14-39-45.jpg,lobelia,55.50282,156.75487,87.16276,288.892,0.31093025,suitcase
photo_2202@13-03-2024_14-39-45.jpg,lobelia,113.852776,91.66502,240.0078,310.82925,0.27912304,bottle
photo_2204@13-03-2024_14-40-23.jpg,lobelia,320.09766,256.1813,635.15735,1189.5726,0.37124056,bottle
photo_2206@13-03-2024_14-40-23.jpg,lobelia,626.94305,265.2409,945.4394,1201.3657,0.4694552,bottle
photo_2207@13-03-2024_14-40-23.jpg,lobelia,403.0531,10.20105,890.83215,1210.8137,0.4220541,bottle
photo_2208@13-03-2024_14-40-24.jpg,lobelia,419.5923,513.2736,642.5559,853.0124,0.67719495,person
photo_2208@13-03-2024_14-40-24.jpg,lobelia,641.5009,115.26843,978.5052,1160.859,0.6030007,bottle
photo_2209@13-03-2024_16-42-36.jpg,lobelia,314.23877,256.82812,516.7798,580.4154,0.5498417,person
photo_2212@15-03-2024_11-43-21.jpg,lobelia,192.3241,23.801544,536.4772,685.0759,0.5297289,parking meter
photo_2213@15-03-2024_11-43-21.jpg,lobelia,273.99094,249.5284,460.80566,445.34354,0.69782126,person
photo_2214@15-03-2024_11-43-21.jpg,lobelia,270.35455,250.02785,463.66248,454.6164,0.71826166,person
photo_2214@15-03-2024_11-43-21.jpg,lobelia,295.0653,372.2564,395.50912,456.08432,0.27395016,person
photo_2216@15-03-2024_11-43-21.jpg,lobelia,239.29138,601.0359,375.6487,749.44965,0.7506648,person
photo_2216@15-03-2024_11-43-21.jpg,lobelia,351.63715,557.33167,452.29144,742.3023,0.7235575,person
photo_2216@15-03-2024_11-43-21.jpg,lobelia,537.07166,298.5921,792.47577,855.8426,0.6117564,bottle
photo_2216@15-03-2024_11-43-21.jpg,lobelia,423.42813,548.4019,538.8758,858.7869,0.5861032,person
photo_2216@15-03-2024_11-43-21.jpg,lobelia,560.14996,673.1107,680.96643,831.4994,0.2877824,person
photo_2217@15-03-2024_11-43-21.jpg,lobelia,102.36807,98.42878,270.41333,617.88934,0.3844617,bottle
photo_2228@16-03-2024_09-38-55.jpg,lobelia,242.09991,310.35294,632.67065,1044.2092,0.7632338,bottle
photo_2229@16-03-2024_09-38-55.jpg,lobelia,139.97052,52.955505,354.57336,440.1465,0.2510804,book
photo_2241@17-03-2024_17-14-28.jpg,lobelia,99.60809,210.72513,174.68617,295.37155,0.6030784,cup
photo_2242@17-03-2024_17-14-28.jpg,lobelia,358.24246,760.95654,649.0031,1074.8546,0.38842016,cup
photo_2251@17-03-2024_17-14-29.jpg,lobelia,388.80557,565.94324,801.45184,1072.5437,0.8515906,person
photo_2256@18-03-2024_08-28-10.jpg,lobelia,487.4764,296.5133,797.0288,1246.3563,0.5370771,book
photo_2257@18-03-2024_08-28-10.jpg,lobelia,119.13854,102.48116,279.5166,389.17038,0.34071758,book
photo_2262@18-03-2024_08-28-11.jpg,lobelia,463.4959,162.32007,817.25165,1158.1571,0.7835168,bottle
photo_2263@18-03-2024_08-28-11.jpg,lobelia,572.60583,177.12122,1074.3912,792.29083,0.2842881,vase
photo_2264@18-03-2024_08-28-11.jpg,lobelia,194.67859,361.16077,765.4571,1224.9093,0.30411154,book
photo_226@25-12-2021_11-04-48.jpg,lobelia,196.89142,56.922672,222.4376,226.2022,0.6036131,toothbrush
photo_226@25-12-2021_11-04-48.jpg,lobelia,154.29042,50.01955,190.91243,226.87204,0.48375818,toothbrush
photo_226@25-12-2021_11-04-48.jpg,lobelia,239.25644,43.262833,278.36453,224.58385,0.47134548,toothbrush
photo_226@25-12-2021_11-04-48.jpg,lobelia,30.728922,51.638718,63.79774,370.74405,0.40657306,toothbrush
photo_226@25-12-2021_11-04-48.jpg,lobelia,117.34996,50.950287,151.6576,222.42897,0.37739033,spoon
photo_226@25-12-2021_11-04-48.jpg,lobelia,79.323784,44.51458,111.35075,231.61986,0.34083918,spoon
photo_226@25-12-2021_11-04-48.jpg,lobelia,117.27151,47.01208,152.05264,228.59377,0.33540937,toothbrush
photo_226@25-12-2021_11-04-48.jpg,lobelia,220.7355,50.006207,262.6113,231.51062,0.33028802,toothbrush
photo_226@25-12-2021_11-04-48.jpg,lobelia,287.6379,43.712776,327.87054,254.72023,0.31034997,toothbrush
photo_226@25-12-2021_11-04-48.jpg,lobelia,314.59656,51.680546,353.73227,243.4243,0.29877147,toothbrush
photo_226@25-12-2021_11-04-48.jpg,lobelia,74.41387,170.95087,104.79562,363.76297,0.29026026,toothbrush
photo_226@25-12-2021_11-04-48.jpg,lobelia,215.03516,52.733345,242.82594,227.3833,0.27588433,toothbrush
photo_226@25-12-2021_11-04-48.jpg,lobelia,272.29062,41.13577,311.44238,235.82713,0.26087603,toothbrush
photo_2272@18-03-2024_08-28-12.jpg,lobelia,69.22201,60.446312,322.65927,329.23053,0.30934253,clock
photo_2273@18-03-2024_08-28-12.jpg,lobelia,68.60101,62.783215,322.24893,327.65253,0.37544185,clock
photo_227@25-12-2021_11-29-34.jpg,lobelia,727.7694,243.03207,834.4507,771.931,0.3510077,toothbrush
photo_227@25-12-2021_11-29-34.jpg,lobelia,404.59024,208.86774,515.17413,762.5257,0.3309954,spoon
photo_227@25-12-2021_11-29-34.jpg,lobelia,829.7533,226.0802,936.25854,755.5522,0.31213826,toothbrush
photo_227@25-12-2021_11-29-34.jpg,lobelia,627.8076,230.61621,736.421,755.51984,0.31085554,toothbrush
photo_227@25-12-2021_11-29-34.jpg,lobelia,922.7395,204.71448,1048.9918,795.0935,0.252417,toothbrush
photo_227@25-12-2021_11-29-34.jpg,lobelia,319.7652,195.61603,420.99615,776.09753,0.25208285,spoon
photo_227@25-12-2021_11-29-34.jpg,lobelia,496.78125,237.638,623.548,752.12524,0.25171483,spoon
photo_2284@19-03-2024_17-42-03.jpg,lobelia,458.57776,127.8955,680.6826,745.5285,0.55627537,bottle
photo_2284@19-03-2024_17-42-03.jpg,lobelia,178.42728,238.87758,372.8417,721.8043,0.38986304,bottle
photo_2285@19-03-2024_17-42-03.jpg,lobelia,108.25136,77.5035,306.80417,593.74524,0.44105926,bottle
photo_2286@19-03-2024_17-42-03.jpg,lobelia,237.69727,148.06725,375.18588,558.4069,0.82719934,bottle
photo_2288@19-03-2024_17-42-03.jpg,lobelia,275.2303,616.42,825.72406,1002.436,0.4112814,cake
photo_2288@19-03-2024_17-42-03.jpg,lobelia,886.918,534.1632,1056.5278,1154.1903,0.29338035,book
photo_2316@20-03-2024_17-17-02.jpg,lobelia,380.72858,169.64818,584.554,471.26035,0.850282,person
